,id,revenue,sales,customers,price
531,HI2011,0,0,0,0.0
532,IA2011,0,0,0,0.0
533,ID2011,0,0,0,0.0
534,IL2011,35185,516416,3,6.81
535,IN2011,2017,20708,1,9.74
536,KS2011,0,0,0,0.0
537,KY2011,0,0,0,0.0
538,LA2011,904,10846,1,8.33
539,MA2011,21944,357291,2,6.14
540,MD2011,49382,547045,5,9.03
541,ME2011,0,0,0,0.0
542,MI2011,451,5283,1,8.53
543,MN2011,1575,19148,1,8.23
544,MO2011,1510,21869,1,6.9
545,MS2011,0,0,0,0.0
546,MT2011,0,0,0,0.0
547,NC2011,508,7212,1,7.04
548,ND2011,0,0,0,0.0
549,NE2011,0,0,0,0.0
550,NH2011,0,0,0,0.0
551,NJ2011,33143,309893,6,10.69
552,NM2011,0,0,0,0.0
553,NV2011,693,8077,1,8.58
554,NY2011,400875,2981057,9,13.45
555,OH2011,2258,33999,3,6.64
556,OK2011,0,0,0,0.0
557,OR2011,1964,24891,4,7.89
558,PA2011,75031,840325,15,8.93
559,RI2011,3806,26974,1,14.11
560,SC2011,0,0,0,0.0
561,SD2011,0,0,0,0.0
562,TN2011,203,1681,1,12.07
563,TX2011,6889,68329,2,10.08
564,UT2011,3225,34887,1,9.24
565,VA2011,15473,187691,1,8.24
566,VT2011,0,0,0,0.0
567,WA2011,605,7083,6,8.54
568,WI2011,0,0,0,0.0
569,WV2011,365,4239,1,8.6
570,WY2011,0,0,0,0.0
571,US2011,802743,7672084,92,10.46
572,AK2010,0,0,0,0.0
573,AL2010,0,0,0,0.0
574,AR2010,48,420,2,11.33
575,AZ2010,0,0,0,0.0
576,CA2010,67926,821224,13,8.27
577,CO2010,4329,46335,1,9.34
578,CT2010,21423,185841,2,11.53
579,DC2010,34461,314600,1,10.95
580,DE2010,0,0,0,0.0
581,FL2010,7344,85603,25,8.58
582,GA2010,12891,172696,1,7.46
583,HI2010,0,0,0,0.0
584,IA2010,0,0,0,0.0
585,ID2010,0,0,0,0.0
586,IL2010,37630,560151,4,6.72
587,IN2010,1816,19717,1,9.21
588,KS2010,0,0,0,0.0
589,KY2010,0,0,0,0.0
590,LA2010,1020,10784,23,9.46
591,MA2010,22719,355062,2,6.4
592,MD2010,54099,546992,5,9.89
593,ME2010,0,0,0,0.0
594,MI2010,513,4820,1,10.65
595,MN2010,1693,21795,1,7.77
596,MO2010,1351,22016,1,6.14
597,MS2010,0,0,0,0.0
598,MT2010,0,0,0,0.0
599,NC2010,500,7050,8,7.09
600,ND2010,0,0,0,0.0
601,NE2010,0,0,0,0.0
602,NH2010,0,0,0,0.0
603,NJ2010,37651,320973,6,11.73
604,NM2010,0,0,0,0.0
605,NV2010,798,8491,18,9.4
606,NY2010,401507,2921787,24,13.74
607,OH2010,3108,36046,3,8.62
608,OK2010,0,0,0,0.0
609,OR2010,1765,25271,58,6.99
610,PA2010,70129,887138,16,7.91
611,RI2010,3748,27297,1,13.73
612,SC2010,0,0,0,0.0
613,SD2010,0,0,0,0.0
614,TN2010,205,1848,1,11.09
615,TX2010,7311,74444,3,9.82
616,UT2010,2928,33713,10,8.69
617,VA2010,14552,188969,1,7.7
618,VT2010,0,0,0,0.0
619,WA2010,516,6949,6,7.42
620,WI2010,0,0,0,0.0
621,WV2010,365,4380,1,8.33
622,WY2010,0,0,0,0.0
623,US2010,814346,7712412,239,10.56
